Order,Symbol,dynamicColors_GS3_prot,mergedColors,consensus_GS3
8318,SYBU,salmon,salmon,black
8319,KCNV1,yellow,darkred,blue
8320,MTCO1P47,steelblue,steelblue,darkgrey
8321,LINC01608,violet,violet,blue
8322,CSMD3,white,white,grey
8323,TRPS1,yellowgreen,yellowgreen,pink
8324,EIF3H,royalblue,royalblue,pink
8325,UTP23,yellow,darkred,blue
8326,RAD21,darkgreen,cyan,thistle2
8327,AARD,grey,grey,grey
8328,MED30,paleturquoise,mediumpurple3,darkslateblue
8329,EXT1,turquoise,salmon,black
8330,SAMD12,lightcyan1,lightcyan1,violet
8331,SAMD12-AS1,lightyellow,bisque4,grey
8332,TNFRSF11B,grey60,grey60,cyan
8333,COLEC10,grey,grey,grey
8334,MAL2,blue,blue,blue
8335,NOV,ivory,ivory,grey
8336,ENPP2,violet,violet,darkolivegreen
8337,CYCSP23,steelblue,steelblue,darkgrey
8338,TAF2,yellow,darkred,blue
8339,DSCC1,blue,blue,grey
8340,RN7SL396P,orangered4,orangered4,ivory
8341,DEPTOR,cyan,cyan,grey
8342,COL14A1,grey60,grey60,cyan
8343,MRPL13,purple,midnightblue,greenyellow
8344,MTBP,blue,blue,blue
8345,SNTB1,yellow,darkred,blue
8346,HAS2,grey,grey,grey
8347,ZHX2,turquoise,salmon,yellow
8348,DERL1,grey,grey,grey
8349,TBC1D31,yellow,darkred,blue
8350,HMGB1P19,grey,grey,grey
8351,C8orf76,paleturquoise,mediumpurple3,darkslateblue
8352,ZHX1-C8orf76,grey,grey,grey
8353,ZHX1,yellow,darkred,pink
8354,ATAD2,royalblue,royalblue,blue
8355,WDYHV1,midnightblue,midnightblue,lightcyan
8356,FBXO32,skyblue3,skyblue,grey60
8357,FAM91A1,darkturquoise,darkturquoise,paleturquoise
8358,FER1L6-AS2,brown,brown,turquoise
8359,TMEM65,white,white,skyblue
8360,TRMT12,greenyellow,greenyellow,green
8361,RNF139-AS1,grey,grey,grey
8362,RNF139,blue,blue,blue
8363,TATDN1,blue,blue,blue
8364,NDUFB9,midnightblue,midnightblue,lightcyan
8365,MTSS1,red,black,yellow
8366,ZNF572,blue,blue,blue
8367,SQLE,blue,blue,blue
8368,KIAA0196,yellow,darkred,blue
8369,NSMCE2,blue,blue,blue
8370,RN7SL329P,blue,blue,grey
8371,TRIB1,ivory,ivory,grey
8372,FAM84B,blue,blue,blue
8373,MYC,darkgrey,darkgrey,darkturquoise
8374,PVT1,grey,grey,yellow
8375,MIR1208,grey,grey,grey
8376,FAM49B,blue,blue,blue
8377,RNU7-181P,turquoise,salmon,grey
8378,MIR5194,grey,grey,yellow
8379,ASAP1,orange,lightgreen,darkgreen
8380,RNU6-1255P,grey,grey,grey
8381,ASAP1-IT2,skyblue3,skyblue,grey60
8382,ADCY8,turquoise,salmon,turquoise
8383,EFR3A,cyan,cyan,pink
8384,KCNQ3,orange,lightgreen,darkgreen
8385,HPYR1,lightcyan,darkorange,yellow
8386,LRRC6,tan,tan,tan
8387,TMEM71,grey,grey,grey
8388,PHF20L1,yellow,darkred,blue
8389,SLA,magenta,magenta,salmon
8390,NDRG1,lightcyan,darkorange,green
8391,ST13P6,salmon4,salmon4,blue
8392,ST3GAL1,turquoise,salmon,yellow
8393,ZFAT,brown,brown,green
8394,KHDRBS3,royalblue,royalblue,grey60
8395,FAM135B,lightgreen,lightgreen,darkgreen
8396,COL22A1,grey,grey,grey
8397,KCNK9,red,black,black
8398,TRAPPC9,black,black,yellow
8399,PEG13,salmon,salmon,black
8400,CHRAC1,turquoise,salmon,black
8401,AGO2,orange,lightgreen,darkgreen
8402,ERICD,brown,brown,turquoise
8403,PTK2,yellow,darkred,blue
8404,MIR151A,grey,grey,grey
8405,DENND3,black,black,yellow
8406,SLC45A4,red,black,yellow
8407,PTP4A3,brown,brown,turquoise
8408,TSNARE1,brown,brown,turquoise
8409,ADGRB1,red,black,yellow
8410,ARC,brown4,brown4,green
8411,JRK,red,black,yellow
8412,THEM6,green,green,turquoise
8413,LYNX1,brown,brown,turquoise
8414,LY6D,green,green,turquoise
8415,LY6E,green,green,turquoise
8416,C8orf31,turquoise,salmon,green
8417,LY6H,sienna3,sienna3,lightsteelblue1
8418,GPIHBP1,violet,violet,turquoise
8419,ZFP41,red,black,yellow
8420,GLI4,turquoise,salmon,turquoise
8421,MINCR,grey,grey,turquoise
8422,ZNF696,grey,grey,grey
8423,TOP1MT,red,black,yellow
8424,RHPN1-AS1,greenyellow,greenyellow,green
8425,RHPN1,brown,brown,green
8426,ZC3H3,red,black,yellow
8427,GSDMD,magenta,magenta,grey
8428,MROH6,lightcyan,darkorange,green
8429,NAPRT,turquoise,salmon,green
8430,EEF1D,sienna3,sienna3,lightsteelblue1
8431,TIGD5,brown,brown,green
8432,PYCRL,green,green,turquoise
8433,TSTA3,green,green,turquoise
8434,ZNF623,cyan,cyan,grey
8435,ZNF707,red,black,yellow
8436,MAPK15,brown,brown,green
8437,FAM83H,brown,brown,turquoise
8438,MIR4664,turquoise,salmon,grey
8439,FAM83H-AS1,blue,blue,grey
8440,SCRIB,brown,brown,green
8441,PUF60,green,green,turquoise
8442,NRBP2,brown,brown,turquoise
8443,PLEC,red,black,yellow
8444,MIR661,purple,midnightblue,grey
8445,PARP10,brown,brown,turquoise
8446,GRINA,salmon,salmon,black
8447,OPLAH,brown,brown,turquoise
8448,EXOSC4,brown,brown,turquoise
8449,GPAA1,green,green,turquoise
8450,CYC1,green,green,turquoise
8451,SHARPIN,green,green,turquoise
8452,MAF1,greenyellow,greenyellow,green
8453,WDR97,turquoise,salmon,turquoise
8454,HGH1,turquoise,salmon,turquoise
8455,MROH1,red,black,yellow
8456,BOP1,greenyellow,greenyellow,green
8457,SCX,brown,brown,green
8458,HSF1,red,black,yellow
8459,DGAT1,green,green,turquoise
8460,SCRT1,brown,brown,green
8461,SLC52A2,turquoise,salmon,green
8462,FBXL6,greenyellow,greenyellow,turquoise
8463,ADCK5,brown,brown,green
8464,CPSF1,red,black,yellow
8465,SLC39A4,turquoise,salmon,black
8466,VPS28,green,green,turquoise
8467,TONSL,turquoise,salmon,green
8468,TONSL-AS1,brown,brown,turquoise
8469,CYHR1,greenyellow,greenyellow,green
8470,KIFC2,brown,brown,turquoise
8471,PPP1R16A,brown,brown,green
8472,GPT,greenyellow,greenyellow,turquoise
8473,MFSD3,green,green,turquoise
8474,RECQL4,brown,brown,green
8475,LRRC14,green,green,turquoise
8476,LRRC24,brown,brown,green
8477,C8orf82,brown,brown,turquoise
8478,ARHGAP39,red,black,yellow
8479,ZNF251,lightyellow,bisque4,blue
8480,ZNF34,turquoise,salmon,turquoise
8481,RPL8,brown,brown,turquoise
8482,ZNF517,brown,brown,turquoise
8483,ZNF7,green,green,turquoise
8484,COMMD5,greenyellow,greenyellow,turquoise
8485,ZNF250,grey,grey,grey
8486,ZNF16,turquoise,salmon,turquoise
8487,ZNF252P,paleturquoise,mediumpurple3,pink
8488,ZNF252P-AS1,greenyellow,greenyellow,grey
8489,C8orf33,midnightblue,midnightblue,lightcyan
8490,WASH1,brown,brown,green
8491,LINC01388,green,green,grey
8492,CBWD1,blue,blue,blue
8493,DOCK8,magenta,magenta,salmon
8494,KANK1,brown,brown,turquoise
8495,RNU6-1327P,grey,grey,grey
8496,EIF1P1,grey,grey,grey
8497,DMRT2,grey,grey,grey
8498,SMARCA2,white,white,grey
8499,VLDLR-AS1,brown,brown,grey
8500,VLDLR,white,white,skyblue
8501,PUM3,yellow,darkred,blue
8502,ATP5HP2,grey,grey,grey
8503,CARM1P1,grey,grey,grey
8504,RFX3,royalblue,royalblue,pink
8505,RFX3-AS1,lightyellow,bisque4,blue
8506,GLIS3,grey,grey,grey
8507,SLC1A1,ivory,ivory,grey
8508,SPATA6L,skyblue3,skyblue,grey60
8509,PLPP6,lightyellow,bisque4,grey
8510,CDC37L1-AS1,blue,blue,blue
8511,CDC37L1,mediumpurple3,mediumpurple3,darkslateblue
8512,AK3,yellowgreen,yellowgreen,yellowgreen
8513,RCL1,grey,grey,grey
8514,JAK2,darkred,darkred,blue
8515,CSNK1G2P1,grey,grey,grey
8516,MTND6P5,grey,grey,grey
8517,MTND1P11,darkturquoise,darkturquoise,grey
8518,MTCO1P11,skyblue,skyblue,yellow
8519,MTCO2P11,darkturquoise,darkturquoise,grey
8520,MTATP6P11,grey,grey,grey
8521,MTCO3P11,black,black,grey
8522,MTND4P14,skyblue,skyblue,grey
8523,MTND5P14,black,black,yellow
8524,TCF3P1,turquoise,salmon,yellow
8525,IGHEP2,grey,grey,grey
8526,RLN1,grey,grey,grey
8527,PLGRKT,blue,blue,blue
8528,RNF152P1,green,green,turquoise
8529,CD274,grey,grey,grey
8530,PDCD1LG2,magenta,magenta,salmon
8531,RIC1,yellow,darkred,blue
8532,ERMP1,cyan,cyan,grey
8533,KIAA2026,tan,tan,tan
8534,RANBP6,purple,midnightblue,greenyellow
8535,IL33,blue,blue,blue
8536,UHRF2,saddlebrown,cyan,grey60
8537,GLDC,green,green,turquoise
8538,RPS3AP54,lightcyan,darkorange,grey
8539,KDM4C,skyblue3,skyblue,grey60
8540,ACTG1P14,turquoise,salmon,yellow
8541,RPL4P5,grey,grey,grey
8542,TMEM261,midnightblue,midnightblue,lightcyan
8543,PTPRD,lightcyan1,lightcyan1,violet
8544,PTPRD-AS1,brown,brown,grey
8545,RPS26P3,orangered4,orangered4,blue
8546,RN7SL5P,brown,brown,green
8547,PTPRD-AS2,grey,grey,grey
8548,TYRP1,blue,blue,blue
8549,LURAP1L-AS1,blue,blue,blue
8550,LURAP1L,blue,blue,blue
8551,PRDX1P1,grey,grey,grey
8552,MPDZ,skyblue,skyblue,grey60
8553,PES1P2,grey,grey,grey
8554,NFIB,yellow,darkred,blue
8555,ZDHHC21,cyan,cyan,pink
8556,FREM1,white,white,skyblue
8557,LDHAP4,darkgrey,darkgrey,blue
8558,CLCN3P1,grey,grey,grey
8559,TTC39B,blue,blue,blue
8560,SNAPC3,royalblue,royalblue,grey60
8561,PSIP1,tan,tan,tan
8562,CCDC171,darkred,darkred,blue
8563,HMGN2P16,grey,grey,grey
8564,BNC2,grey60,grey60,cyan
8565,CNTLN,tan,tan,blue
8566,SH3GL2,turquoise,salmon,turquoise
8567,ADAMTSL1,turquoise,salmon,turquoise
8568,RRAGA,pink,green,lightcyan
8569,HAUS6,blue,blue,blue
8570,SCARNA8,blue,blue,blue
8571,PLIN2,royalblue,royalblue,pink
8572,DENND4C,darkred,darkred,blue
8573,RPS6,plum2,plum2,mediumpurple3
8574,ACER2,lightcyan,darkorange,darkorange
8575,SLC24A2,lightcyan1,lightcyan1,violet
8576,MLLT3,darkgreen,cyan,grey60
8577,MIR4473,grey,grey,grey
8578,MIR4474,grey,grey,grey
8579,FOCAD,green,green,turquoise
8580,MIR491,darkmagenta,darkmagenta,greenyellow
8581,HACD4,paleturquoise,mediumpurple3,darkslateblue
8582,IFNWP4,grey,grey,blue
8583,KLHL9,blue,blue,blue
8584,IFNA2,violet,violet,lightcyan
8585,IFNA11P,purple,midnightblue,greenyellow
8586,MIR31HG,green,green,lightcyan
8587,IFNE,yellow,darkred,grey
8588,MTAP,yellow,darkred,blue
8589,CDKN2B-AS1,yellow,darkred,grey
8590,CDKN2B,grey,grey,grey
8591,CLIC4P1,black,black,grey
8592,ELAVL2,blue,blue,blue
8593,TUSC1,blue,blue,greenyellow
8594,CAAP1,blue,blue,blue
8595,PLAA,blue,blue,blue
8596,IFT74,tan,tan,tan
8597,TEK,darkslateblue,darkslateblue,skyblue
8598,EQTN,steelblue,steelblue,grey
8599,MOB3B,lightgreen,lightgreen,darkgreen
8600,C9orf72,blue,blue,blue
8601,LINGO2,white,white,black
8602,KCTD10P1,yellow,darkred,grey
8603,MIR876,grey,grey,grey
8604,MIR873,grey,grey,grey
8605,SLC4A1APP1,red,black,yellow
8606,RBMXP2,brown,brown,grey
8607,ACO1,grey,grey,grey
8608,DDX58,yellow,darkred,blue
8609,TOPORS,tan,tan,tan
8610,TOPORS-AS1,midnightblue,midnightblue,greenyellow
8611,NDUFB6,purple,midnightblue,greenyellow
8612,DFFBP1,red,black,grey
8613,GVQW1,grey,grey,grey
8614,TMEM215,white,white,grey
8615,APTX,paleturquoise,mediumpurple3,greenyellow
8616,TCEA1P4,darkred,darkred,grey
8617,LAGE3P1,red,black,yellow
8618,DNAJA1,darkorange,darkorange,darkorange
8619,SMU1,purple,midnightblue,greenyellow
8620,B4GALT1,darkgrey,darkgrey,darkturquoise
8621,B4GALT1-AS1,grey,grey,grey
8622,BAG1,midnightblue,midnightblue,blue
8623,CHMP5,purple,midnightblue,greenyellow
8624,NFX1,lightyellow,bisque4,blue
8625,AQP3,turquoise,salmon,yellow
8626,NOL6,brown,brown,turquoise
8627,ANKRD18B,black,black,grey60
8628,SNX18P7,black,black,grey
8629,CYP4F26P,black,black,yellow
8630,TRBV20OR9-2,brown,brown,turquoise
8631,ANXA2P2,grey60,grey60,cyan
8632,PTENP1,yellow,darkred,blue
8633,PTENP1-AS,cyan,cyan,pink
8634,TRBV26OR9-2,yellow,darkred,blue
8635,PRSS3,green,green,turquoise
8636,TRBV29OR9-2,black,black,yellow
8637,UBE2R2,lightcyan1,lightcyan1,violet
8638,RNU4ATAC11P,grey,grey,grey
8639,UBAP2,grey,grey,grey
8640,SNORD121A,grey,grey,grey
8641,OSTCP8,darkturquoise,darkturquoise,grey
8642,DCAF12,grey,grey,grey
8643,TUBB4BP2,turquoise,salmon,grey
8644,UBAP1,turquoise,salmon,turquoise
8645,KIF24,grey,grey,grey
8646,NUDT2,midnightblue,midnightblue,greenyellow
8647,KIAA1161,violet,violet,grey
8648,C9orf24,brown,brown,turquoise
8649,FAM219A,brown,brown,turquoise
8650,DNAI1,turquoise,salmon,grey
8651,RN7SKP24,grey,grey,grey
8652,ENHO,green,green,lightcyan
8653,CNTFR,turquoise,salmon,green
8654,RPP25L,pink,green,lightcyan
8655,DCTN3,pink,green,lightcyan
8656,ARID3C,brown,brown,turquoise
8657,SIGMAR1,green,green,turquoise
8658,GALT,turquoise,salmon,turquoise
8659,IL11RA,turquoise,salmon,green
8660,GLULP4,blue,blue,blue
8661,PHF24,salmon,salmon,black
8662,DNAJB5,brown,brown,turquoise
8663,VCP,pink,green,lightcyan
8664,FANCG,turquoise,salmon,yellow
8665,PIGO,salmon,salmon,black
8666,STOML2,pink,green,lightcyan
8667,FAM214B,green,green,turquoise
8668,UNC13B,red,black,yellow
8669,RUSC2,red,black,yellow
8670,RPL36AP33,grey,grey,grey
8671,FAM166B,green,green,turquoise
8672,TESK1,turquoise,salmon,green
8673,CD72,brown,brown,turquoise
8674,CCDC107,greenyellow,greenyellow,green
8675,TPM2,grey60,grey60,cyan
8676,TLN1,turquoise,salmon,yellow
8677,CREB3,green,green,turquoise
8678,GBA2,green,green,turquoise
8679,RGP1,salmon,salmon,black
8680,NPR2,red,black,yellow
8681,SPAG8,green,green,lightcyan
8682,HINT2,pink,green,lightcyan
8683,TMEM8B,salmon,salmon,yellow
8684,LINC00950,black,black,yellow
8685,HRCT1,brown,brown,turquoise
8686,LINC00961,grey,grey,grey
8687,YBX1P10,grey,grey,grey
8688,RECK,lightyellow,bisque4,blue
8689,GLIPR2,violet,violet,turquoise
8690,CCIN,darkorange2,darkorange2,darkorange
8691,CLTA,green,green,turquoise
8692,GNE,blue,blue,grey
8693,RNF38,darkturquoise,darkturquoise,yellow
8694,EBLN3,blue,blue,blue
8695,ZCCHC7,blue,blue,blue
8696,GRHPR,green,green,turquoise
8697,ZBTB5,grey,grey,grey
8698,POLR1E,yellow,darkred,turquoise
8699,FBXO10,red,black,green
8700,TOMM5,blue,blue,greenyellow
8701,FRMPD1,red,black,black
8702,TRMT10B,grey,grey,grey
8703,EXOSC3,darkorange,darkorange,darkslateblue
8704,DCAF10,saddlebrown,cyan,thistle2
8705,PAICSP1,grey,grey,grey
8706,SLC25A51,brown,brown,turquoise
8707,TMX2P1,turquoise,salmon,turquoise
8708,SHB,turquoise,salmon,plum1
8709,RNU7-124P,grey,grey,grey
8710,ALDH1B1,green,green,turquoise
8711,IGFBPL1,turquoise,salmon,turquoise
8712,FAM95C,grey,grey,yellow
8713,SNX18P3,grey,grey,yellow
8714,ANKRD18A,grey,grey,grey
8715,FAM201A,grey,grey,grey
8716,CNTNAP3,green,green,grey
8717,ZNF658B,yellow,darkred,blue
8718,GLIDR,green,green,grey
8719,ANKRD20A2,brown,brown,turquoise
8720,SNX18P8,red,black,yellow
8721,FAM95B1,turquoise,salmon,turquoise
8722,GXYLT1P3,cyan,cyan,pink
8723,MIR1299,grey,grey,grey
8724,FRG1HP,plum1,plum1,blue
8725,PGM5P2,brown,brown,turquoise
8726,CBWD7,yellow,darkred,blue
8727,CNTNAP3B,brown,brown,turquoise
8728,ANKRD20A7P,grey,grey,grey
8729,SNX18P5,grey,grey,grey
8730,CYP4F60P,grey,grey,yellow
8731,GXYLT1P5,grey,grey,grey
8732,FAM27C,greenyellow,greenyellow,green
8733,CNTNAP3P5,grey,grey,grey
8734,LINC01410,magenta,magenta,grey
8735,RNA5SP283,brown,brown,green
8736,PTGER4P2,grey,grey,grey
8737,CDK2AP2P2,green,green,turquoise
8738,ADGRF5P1,brown,brown,green
8739,CNTNAP3P1,grey,grey,grey
8740,AQP7P1,grey,grey,grey
8741,BMS1P10,grey,grey,grey
8742,DUX4L50,grey,grey,grey
8743,MIR4477B,purple,midnightblue,grey
8744,FRG1JP,grey,grey,grey
8745,ANKRD20A4,grey,grey,blue
8746,SNX18P9,grey,grey,brown4
8747,CYP4F25P,grey,grey,grey
8748,GXYLT1P6,red,black,yellow
8749,CBWD5,blue,blue,blue
8750,BMS1P13,grey,grey,grey
8751,GXYLT1P4,grey,grey,grey
8752,SNX18P4,red,black,yellow
8753,ANKRD20A3,royalblue,royalblue,pink
8754,RNU6-538P,grey,grey,grey
8755,ZNF658,blue,blue,blue
8756,CNTNAP3P2,turquoise,salmon,turquoise
8757,FAM27E3,turquoise,salmon,grey
8758,FAM27B,turquoise,salmon,yellow
8759,RN7SL787P,blue,blue,blue
8760,ANKRD20A1,grey,grey,grey
8761,CBWD3,blue,blue,grey
8762,PGM5,floralwhite,floralwhite,salmon
8763,PIP5K1B,brown4,brown4,darkgreen
8764,FAM122A,cyan,cyan,skyblue
8765,FXN,grey,grey,grey
8766,TJP2,purple,midnightblue,greenyellow
8767,FAM189A2,grey,grey,grey
8768,APBA1,salmon,salmon,yellow
8769,PTAR1,cyan,cyan,pink
8770,MAMDC2-AS1,yellow,darkred,blue
8771,MAMDC2,grey,grey,grey
8772,SMC5-AS1,red,black,yellow
8773,RPL24P8,plum2,plum2,greenyellow
8774,SMC5,tan,tan,tan
8775,KLF9,maroon,maroon,blue
8776,TRPM3,yellow,darkred,grey
8777,RN7SL726P,grey,grey,grey
8778,MIR204,grey,grey,grey
8779,PIGUP1,tan,tan,tan
8780,TMEM2,brown4,brown4,darkgreen
8781,ABHD17B,purple,midnightblue,blue
8782,C9orf85,paleturquoise,mediumpurple3,pink
8783,GDA,yellow,darkred,blue
8784,ZFAND5,yellow,darkred,blue
8785,TMC1,blue,blue,blue
8786,ALDH1A1,blue,blue,blue
8787,ANXA1,royalblue,royalblue,pink
8788,RORB-AS1,red,black,yellow
8789,RORB,darkolivegreen,darkolivegreen,blue
8790,TRPM6,steelblue,steelblue,darkgrey
8791,C9orf40,paleturquoise,mediumpurple3,darkslateblue
8792,CARNMT1,saddlebrown,cyan,pink
8793,NMRK1,blue,blue,blue
8794,OSTF1,purple,midnightblue,blue
8795,PCSK5,turquoise,salmon,green
8796,RFK,blue,blue,blue
8797,RPSAP9,grey,grey,grey
8798,GCNT1,darkolivegreen,darkolivegreen,blue
8799,PRUNE2,orange,lightgreen,yellow
8800,VPS13A,darkgreen,cyan,blue
8801,GNA14,grey,grey,grey
8802,GNAQ,cyan,cyan,pink
8803,CEP78,tan,tan,tan
8804,PSAT1,saddlebrown,cyan,pink
8805,CHCHD2P9,brown,brown,grey
8806,TLE4,darkolivegreen,darkolivegreen,yellow
8807,LINC01507,grey,grey,grey
8808,TLE1,lightgreen,lightgreen,grey
8809,FRMD3,grey,grey,blue
8810,IDNK,lightyellow,bisque4,blue
8811,UBQLN1,lightgreen,lightgreen,yellow
8812,GKAP1,tan,tan,tan
8813,KIF27,darkred,darkred,blue
8814,C9orf64,blue,blue,blue
8815,HNRNPK,purple,midnightblue,greenyellow
8816,RMI1,blue,blue,blue
8817,NTRK2,yellowgreen,yellowgreen,yellowgreen
8818,AGTPBP1,blue,blue,blue
8819,PHBP7,turquoise,salmon,green
8820,NAA35,darkred,darkred,blue
8821,GOLM1,yellow,darkred,grey
8822,C9orf153,lightcyan,darkorange,grey
8823,ISCA1,blue,blue,blue
8824,ZCCHC6,skyblue3,skyblue,grey60
8825,GAS1,paleturquoise,mediumpurple3,darkslateblue
8826,GAS1RR,grey,grey,grey
8827,CDC20P1,turquoise,salmon,black
8828,C9orf170,yellow,darkred,blue
8829,DAPK1,lightgreen,lightgreen,darkgreen
8830,DAPK1-IT1,darkturquoise,darkturquoise,paleturquoise
8831,CTSL,midnightblue,midnightblue,greenyellow
8832,CDK20,green,green,turquoise
8833,RPS10P3,grey,grey,grey
8834,SPIN1,plum1,plum1,sienna3
8835,NXNL2,turquoise,salmon,yellow
8836,C9orf47,grey,grey,grey
8837,S1PR3,turquoise,salmon,grey
8838,SHC3,turquoise,salmon,green
8839,CKS2,grey,grey,grey
8840,SECISBP2,lightyellow,bisque4,blue
8841,SEMA4D,thistle2,thistle2,darkgrey
8842,GADD45G,maroon,maroon,grey
8843,DIRAS2,darkolivegreen,darkolivegreen,plum1
8844,SYK,magenta,magenta,salmon
8845,AUH,yellow,darkred,blue
8846,NFIL3,darkgrey,darkgrey,grey
8847,ROR2,turquoise,salmon,turquoise
8848,SPTLC1,yellow,darkred,blue
8849,IARS,purple,midnightblue,greenyellow
8850,NOL8,skyblue3,skyblue,grey60
8851,CENPP,brown,brown,turquoise
8852,OGN,grey60,grey60,cyan
8853,OMD,grey60,grey60,cyan
8854,ASPN,grey60,grey60,cyan
8855,ECM2,grey60,grey60,cyan
8856,IPPK,turquoise,salmon,yellow
8857,BICD2,brown,brown,yellow
8858,ANKRD19P,darkgrey,darkgrey,grey
8859,RNU6-714P,turquoise,salmon,black
8860,EEF1DP2,grey,grey,green
8861,ZNF484,yellow,darkred,blue
8862,FGD3,turquoise,salmon,green
8863,SUSD3,magenta,magenta,salmon
8864,CARD19,green,green,turquoise
8865,NINJ1,green,green,turquoise
8866,WNK2,black,black,yellow
8867,C9orf129,turquoise,salmon,turquoise
8868,FAM120AOS,grey,grey,grey
8869,FAM120A,brown4,brown4,darkgreen
8870,PHF2,red,black,yellow
8871,MIR548AU,grey,grey,grey
8872,PTPDC1,darkred,darkred,blue
8873,CYCSP24,skyblue,skyblue,grey
8874,MIRLET7A1,grey,grey,darkslateblue
8875,MIRLET7F1,grey,grey,blue
8876,MIRLET7D,mediumpurple3,mediumpurple3,darkslateblue
8877,ZNF169,brown,brown,turquoise
8878,MFSD14B,blue,blue,blue
8879,FBP1,grey,grey,greenyellow
8880,C9orf3,skyblue,skyblue,grey
8881,MIR2278,grey,grey,grey
8882,MIR6081,grey,grey,grey
8883,MIR23B,midnightblue,midnightblue,greenyellow
8884,MIR27B,darkmagenta,darkmagenta,grey
8885,FANCC,lightcyan,darkorange,grey
8886,PTCH1,lightgreen,lightgreen,darkgreen
8887,LINC00476,yellow,darkred,grey
8888,ERCC6L2,darkred,darkred,blue
8889,RNA5SP289,grey,grey,grey
8890,LINC00092,green,green,turquoise
8891,EIF4BP3,yellow,darkred,blue
8892,HSD17B3,steelblue,steelblue,darkgrey
8893,RNU6-1160P,grey,grey,grey
8894,SLC35D2,steelblue,steelblue,blue
8895,ZNF367,tan,tan,blue
8896,HABP4,salmon4,salmon4,bisque4
8897,CDC14B,cyan,cyan,pink
8898,AAED1,blue,blue,blue
8899,ZNF510,tan,tan,blue
8900,ZNF782,skyblue3,skyblue,grey60
8901,MFSD14C,grey,grey,grey
8902,CTSV,grey,grey,grey
8903,GAS2L1P2,grey,grey,grey
8904,VN1R51P,grey,grey,grey
8905,ANKRD18CP,grey,grey,blue
8906,RNU6-798P,grey,grey,grey
8907,ZNF322P1,grey,grey,grey
8908,CCDC180,lightgreen,lightgreen,brown4
8909,TDRD7,blue,blue,blue
8910,TMOD1,darkturquoise,darkturquoise,yellow
8911,TSTD2,orange,lightgreen,grey
8912,NCBP1,lightcyan,darkorange,darkorange
8913,XPA,blue,blue,blue
8914,TRMO,bisque4,bisque4,blue
8915,ANP32B,skyblue3,skyblue,grey60
8916,NANS,brown,brown,turquoise
8917,TRIM14,red,black,yellow
8918,CORO2A,green,green,turquoise
8919,TBC1D2,thistle2,thistle2,plum2
8920,GABBR2,black,black,yellow
8921,SEPT7P7,grey,grey,grey
8922,ANKS6,turquoise,salmon,plum2
8923,GALNT12,blue,blue,grey
8924,COL15A1,grey60,grey60,cyan
8925,TGFBR1,magenta,magenta,salmon
8926,ALG2,saddlebrown,cyan,grey
8927,SEC61B,midnightblue,midnightblue,greenyellow
8928,NAMA,black,black,yellow
8929,NR4A3,ivory,ivory,darkgreen
8930,STX17-AS1,turquoise,salmon,grey
8931,STX17,lightyellow,bisque4,blue
8932,ERP44,royalblue,royalblue,grey60
8933,UPF3AP3,grey,grey,grey
8934,INVS,skyblue,skyblue,brown4
8935,RN7SL75P,grey,grey,grey
8936,NANOGP5,darkred,darkred,grey
8937,TEX10,blue,blue,blue
8938,MSANTD3,blue,blue,blue
8939,TMEFF1,brown,brown,lightsteelblue1
8940,MURC,skyblue,skyblue,tan
8941,PLPPR1,violet,violet,darkolivegreen
8942,BAAT,grey,grey,blue
8943,FYTTD1P1,yellow,darkred,blue
8944,MRPL50,saddlebrown,cyan,pink
8945,ZNF189,royalblue,royalblue,blue
8946,TMEM246-AS1,brown,brown,grey
8947,TMEM246,salmon,salmon,yellow
8948,RNF20,tan,tan,blue
8949,GRIN3A,salmon,salmon,black
8950,PPP3R2,grey,grey,yellow
8951,SMC2,yellow,darkred,blue
8952,OR13C5,grey,grey,grey
8953,OR13C2,grey,grey,grey
8954,OR13C1P,grey,grey,grey
8955,NIPSNAP3A,purple,midnightblue,greenyellow
8956,NIPSNAP3B,blue,blue,blue
8957,ABCA1,yellow,darkred,blue
8958,SLC44A1,violet,violet,darkolivegreen
8959,FSD1L,blue,blue,blue
8960,RALGAPA1P1,grey,grey,grey
8961,FKTN,lightyellow,bisque4,blue
8962,TMEM38B,cyan,cyan,pink
8963,ZNF462,lightgreen,lightgreen,yellow
8964,RAD23B,blue,blue,blue
