Order,Symbol,dynamicColors_GRS5_prot,mergedColors,consensus_GRS5
10037,LINC00959,midnightblue,midnightblue,grey
10038,GLRX3,green,white,brown
10039,TCERG1L,brown,brown,yellow
10040,LINC01164,yellow,black,grey
10041,PPP2R2D,yellow,black,sienna3
10042,BNIP3,turquoise,turquoise,darkred
10043,JAKMIP3,yellow,black,yellow
10044,DPYSL4,yellow,black,yellow
10045,STK32C,brown,brown,green
10046,LRRC27,brown,brown,sienna3
10047,PWWP2B,brown,brown,green
10048,INPP5A,brown,brown,sienna3
10049,NKX6-2,brown4,brown4,grey
10050,CFAP46,yellow,black,yellow
10051,LINC01166,blue,blue,turquoise
10052,LINC01167,grey,grey,grey
10053,ADGRA1,yellow,black,green
10054,ADGRA1-AS1,blue,blue,turquoise
10055,KNDC1,yellow,black,yellow
10056,ADAM8,brown,brown,yellow
10057,TUBGCP2,yellow,black,green
10058,ZNF511,purple,purple,turquoise
10059,CALY,blue,blue,turquoise
10060,BANF1P2,grey,grey,grey
10061,FUOM,blue,blue,turquoise
10062,ECHS1,tan,grey60,turquoise
10063,PAOX,tan,grey60,turquoise
10064,MTG1,brown,brown,greenyellow
10065,SPRN,magenta,ivory,tan
10066,OR7M1P,grey,grey,grey
10067,CYP2E1,blue,blue,turquoise
10068,SYCE1,grey,grey,grey
10069,AGGF1P2,red,red,salmon
10070,BET1L,brown,brown,green
10071,RIC8A,blue,blue,turquoise
10072,SIRT3,brown,brown,sienna3
10073,PSMD13,grey60,grey60,turquoise
10074,ATHL1,purple,purple,greenyellow
10075,IFITM2,yellow,black,yellow
10076,IFITM1,brown,brown,turquoise
10077,IFITM3,brown,brown,sienna3
10078,B4GALNT4,lightgreen,brown,green
10079,SIGIRR,brown,brown,turquoise
10080,PTDSS2,lightgreen,brown,yellow
10081,RNH1,blue,blue,greenyellow
10082,HRAS,blue,blue,turquoise
10083,LRRC56,brown,brown,green
10084,RASSF7,purple,purple,turquoise
10085,MIR210HG,royalblue,royalblue,grey
10086,PHRF1,yellow,black,yellow
10087,IRF7,grey,grey,grey
10088,DRD4,yellow,black,yellow
10089,DEAF1,blue,blue,tan
10090,EPS8L2,purple,purple,sienna3
10091,TMEM80,purple,purple,turquoise
10092,TALDO1,tan,grey60,turquoise
10093,PDDC1,blue,blue,turquoise
10094,CEND1,lightgreen,brown,green
10095,SLC25A22,brown,brown,green
10096,PANO1,blue,blue,turquoise
10097,PIDD1,purple,purple,greenyellow
10098,RPLP2,pink,pink,mediumpurple3
10099,PNPLA2,brown,brown,green
10100,CD151,purple,purple,greenyellow
10101,POLR2L,purple,purple,turquoise
10102,TSPAN4,brown,brown,green
10103,CHID1,blue,blue,turquoise
10104,AP2A2,black,black,yellow
10105,RNU6-1025P,grey,grey,grey
10106,TOLLIP,yellow,black,yellow
10107,TOLLIP-AS1,blue,blue,turquoise
10108,BRSK2,lightgreen,brown,green
10109,MOB2,purple,purple,greenyellow
10110,DUSP8,yellow,black,yellow
10111,KRTAP5-AS1,brown,brown,yellow
10112,IFITM10,purple,purple,greenyellow
10113,CTSD,brown,brown,green
10114,LSP1,grey,grey,grey
10115,MRPL23,yellow,black,yellow
10116,IGF2,lightcyan,lightcyan,lightcyan
10117,CD81-AS1,magenta,ivory,tan
10118,RPL26P30,grey,grey,grey
10119,CD81,blue,blue,turquoise
10120,TSSC4,plum1,plum1,white
10121,KCNQ1,darkgrey,darkgrey,tan
10122,KCNQ1OT1,grey,grey,grey
10123,CDKN1C,skyblue,skyblue,turquoise
10124,SLC22A18AS,brown,brown,turquoise
10125,SLC22A18,blue,blue,turquoise
10126,PHLDA2,grey,grey,grey
10127,NAP1L4,lightyellow,lightyellow,mediumpurple3
10128,SNORA54,darkolivegreen,darkolivegreen,darkorange2
10129,CARS,purple,purple,sienna3
10130,RNU1-91P,grey,grey,grey
10131,OSBPL5,yellow,black,yellow
10132,ZNF195,red,red,midnightblue
10133,TSSC2,grey,grey,darkred
10134,CHRNA10,darkgreen,darkgreen,yellow
10135,NUP98,darkgreen,darkgreen,darkgreen
10136,RNU6-1143P,darkslateblue,brown4,grey
10137,PGAP2,brown,brown,green
10138,RHOG,blue,blue,turquoise
10139,STIM1,yellow,black,yellow
10140,RPS29P20,grey,grey,grey
10141,RRM1,turquoise,turquoise,darkred
10142,TRIM21,grey,grey,grey
10143,TRIM68,brown,brown,sienna3
10144,HBB,yellow,black,grey
10145,OLFM5P,grey,grey,yellow
10146,TRIM5,greenyellow,greenyellow,grey
10147,TRIM22,greenyellow,greenyellow,brown
10148,FAM160A2,magenta,ivory,tan
10149,CNGA4,yellow,black,yellow
10150,CCKBR,blue,blue,turquoise
10151,PRKCDBP,blue,blue,turquoise
10152,SMPD1,magenta,ivory,green
10153,APBB1,blue,blue,turquoise
10154,HPX,yellow,black,yellow
10155,TRIM3,lightgreen,brown,green
10156,ARFIP2,blue,blue,turquoise
10157,TIMM10B,grey,grey,darkred
10158,DNHD1,yellow,black,yellow
10159,RRP8,turquoise,turquoise,darkred
10160,ILK,blue,blue,turquoise
10161,TAF10,blue,blue,turquoise
10162,TPP1,black,black,yellow
10163,DCHS1,ivory,ivory,tan
10164,MRPL17,blue,blue,turquoise
10165,GVINP1,grey,grey,grey
10166,OR2AG2,magenta,ivory,tan
10167,OR6A2,brown,brown,green
10168,OR2D2,grey,grey,grey
10169,ZNF215,salmon,salmon,royalblue
10170,ZNF214,turquoise,turquoise,darkred
10171,NLRP14,red,red,midnightblue
10172,SYT9,brown,brown,sienna3
10173,OLFML1,lightcyan,lightcyan,lightcyan
10174,PPFIBP2,grey,grey,grey
10175,CYB5R2,grey60,grey60,turquoise
10176,OR10AB1P,brown,brown,yellow
10177,EIF3F,paleturquoise,darkred,grey60
10178,TUB,brown,brown,turquoise
10179,TUB-AS1,yellow,black,yellow
10180,RIC3,grey,grey,grey
10181,LMO1,blue,blue,turquoise
10182,STK33,green,white,brown
10183,TRIM66,black,black,yellow
10184,RPL27A,brown4,brown4,thistle1
10185,SNORA3B,grey,grey,grey
10186,ST5,yellow,black,yellow
10187,AKIP1,grey60,grey60,turquoise
10188,TMEM9B,turquoise,turquoise,darkred
10189,TMEM9B-AS1,grey,grey,grey
10190,NRIP3,grey60,grey60,turquoise
10191,SCUBE2,yellow,black,yellow
10192,DENND5A,ivory,ivory,tan
10193,TMEM41B,turquoise,turquoise,brown
10194,PRR13P2,magenta,ivory,sienna3
10195,IPO7,orange,orange,grey60
10196,SNORA23,darkolivegreen,darkolivegreen,darkorange2
10197,ZNF143,grey,grey,grey
10198,WEE1,royalblue,royalblue,darkorange
10199,RPL23AP65,yellow,black,yellow
10200,SWAP70,white,white,grey60
10201,RN7SKP50,grey,grey,grey
10202,SBF2-AS1,grey,grey,grey
10203,SBF2,darkorange2,darkorange2,midnightblue
10204,RNU7-28P,grey,grey,grey
10205,ADM,royalblue,royalblue,darkorange
10206,AMPD3,grey,grey,grey
10207,MTRNR2L8,grey,grey,grey
10208,RNF141,turquoise,turquoise,darkred
10209,MRVI1-AS1,grey,grey,grey
10210,LYVE1,greenyellow,greenyellow,brown
10211,MRVI1,turquoise,turquoise,darkred
10212,CTR9,salmon,salmon,lightgreen
10213,EIF4G2,cyan,cyan,darkgreen
10214,ZBED5,turquoise,turquoise,brown
10215,ZBED5-AS1,midnightblue,midnightblue,turquoise
10216,GALNT18,brown,brown,greenyellow
10217,CSNK2A3,green,white,grey
10218,USP47,darkred,darkred,grey60
10219,DKK3,blue,blue,turquoise
10220,MICAL2,yellow,black,yellow
10221,MIR6124,grey,grey,grey
10222,PARVA,grey,grey,grey
10223,TEAD1,green,white,lightcyan1
10224,LINC00958,grey,grey,grey
10225,RASSF10,grey,grey,grey
10226,ARNTL,royalblue,royalblue,grey
10227,RN7SKP151,grey,grey,yellow
10228,BTBD10,pink,pink,mediumpurple3
10229,FAR1,green,white,paleturquoise
10230,FAR1-IT1,grey,grey,grey
10231,SPON1,sienna3,sienna3,paleturquoise
10232,RRAS2,bisque4,bisque4,brown
10233,COPB1,green,white,brown
10234,PSMA1,pink,pink,mediumpurple3
10235,PDE3B,green,white,brown
10236,CYP2R1,greenyellow,greenyellow,darkred
10237,SOX6,green,white,brown
10238,C11orf58,turquoise,turquoise,darkred
10239,PLEKHA7,brown,brown,yellow
10240,RPS13,pink,pink,mediumpurple3
10241,SNORD14A,grey,grey,darkred
10242,PIK3C2A,turquoise,turquoise,brown
10243,RNU6-593P,green,white,brown
10244,NUCB2,red,red,salmon
10245,NCR3LG1,grey,grey,grey
10246,KCNJ11,brown,brown,green
10247,ABCC8,yellow,black,green
10248,SDHCP4,yellow,black,skyblue3
10249,USH1C,grey,grey,grey
10250,KCNC1,yellow,black,yellow
10251,SERGEF,blue,blue,turquoise
10252,SAAL1,pink,pink,mediumpurple3
10253,ST13P5,royalblue,royalblue,grey
10254,HPS5,darkred,darkred,brown
10255,GTF2H1,turquoise,turquoise,darkred
10256,LDHA,grey,grey,grey
10257,LDHAL6A,grey,grey,grey
10258,TSG101,pink,pink,mediumpurple3
10259,YWHABP2,grey,grey,darkred
10260,UEVLD,turquoise,turquoise,darkred
10261,SPTY2D1-AS1,darkgreen,darkgreen,greenyellow
10262,SPTY2D1,red,red,brown
10263,TMEM86A,blue,blue,turquoise
10264,IGSF22,yellow,black,yellow
10265,PTPN5,blue,blue,turquoise
10266,ZDHHC13,turquoise,turquoise,darkred
10267,NAV2,yellow,black,yellow
10268,NAV2-IT1,grey,grey,darkgreen
10269,MIR4486,grey,grey,grey
10270,HTATIP2,grey,grey,grey
10271,PRMT3,turquoise,turquoise,brown
10272,NELL1,turquoise,turquoise,turquoise
10273,ANO5,turquoise,turquoise,darkred
10274,SLC17A6,grey,grey,grey
10275,FANCF,lightyellow,lightyellow,mediumpurple3
10276,GAS2,grey,grey,grey
10277,SVIP,turquoise,turquoise,darkred
10278,LUZP2,turquoise,turquoise,brown
10279,ANO3,steelblue,darkgreen,darkgreen
10280,FIBIN,turquoise,turquoise,darkred
10281,BBOX1,sienna3,sienna3,paleturquoise
10282,BBOX1-AS1,brown,brown,yellow
10283,CCDC34,lightsteelblue1,lightsteelblue1,brown4
10284,LGR4,sienna3,sienna3,paleturquoise
10285,LIN7C,green,white,grey60
10286,BDNF-AS,turquoise,turquoise,darkred
10287,BDNF,grey60,grey60,grey
10288,HSP90AA2P,mediumpurple3,mediumpurple3,royalblue
10289,METTL15,turquoise,turquoise,darkred
10290,LINC01616,turquoise,turquoise,brown
10291,KCNA4,brown,brown,grey
10292,ARL14EP,darkorange,darkorange,grey60
10293,MPPED2,darkorange2,darkorange2,lightyellow
10294,DCDC1,grey,grey,grey
10295,DNAJC24,turquoise,turquoise,darkred
10296,IMMP1L,pink,pink,mediumpurple3
10297,ELP4,salmon,salmon,grey60
10298,PAX6,orange,orange,grey
10299,RCN1,grey,grey,grey
10300,EIF3M,turquoise,turquoise,darkred
10301,PRRG4,greenyellow,greenyellow,grey60
10302,QSER1,green,white,midnightblue
10303,DEPDC7,turquoise,turquoise,darkred
10304,TCP11L1,cyan,cyan,yellow
10305,LINC00294,thistle1,thistle1,yellow
10306,CSTF3,darkorange,darkorange,brown
10307,HIPK3,green,white,brown
10308,KIAA1549L,black,black,darkgreen
10309,CD59,yellowgreen,yellowgreen,mediumpurple3
10310,FBXO3,pink,pink,mediumpurple3
10311,LMO2,greenyellow,greenyellow,cyan
10312,CAPRIN1,salmon,salmon,grey
10313,NAT10,black,black,yellow
10314,ABTB2,brown,brown,yellow
10315,CAT,brown,brown,sienna3
10316,EHF,grey,grey,darkred
10317,APIP,turquoise,turquoise,darkred
10318,PDHX,green,white,brown
10319,MIR1343,grey,grey,grey
10320,CD44,grey,grey,grey
10321,SLC1A2,sienna3,sienna3,paleturquoise
10322,PAMR1,skyblue,skyblue,darkred
10323,FJX1,blue,blue,turquoise
10324,TRIM44,saddlebrown,saddlebrown,yellow
10325,LDLRAD3,magenta,ivory,tan
10326,COMMD9,blue,blue,turquoise
10327,PRR5L,darkgrey,darkgrey,darkmagenta
10328,TRAF6,mediumpurple3,mediumpurple3,grey
10329,RAG1,grey,grey,grey
10330,C11orf74,pink,pink,mediumpurple3
10331,LRRC4C,yellow,black,lightyellow
10332,RNU6-365P,grey,grey,grey
10333,API5,green,white,brown
10334,TTC17,paleturquoise,darkred,midnightblue
10335,HSD17B12,turquoise,turquoise,darkred
10336,ALKBH3,turquoise,turquoise,darkred
10337,SEC14L1P1,midnightblue,midnightblue,lightyellow
10338,C11orf96,royalblue,royalblue,darkorange
10339,ACCS,turquoise,turquoise,turquoise
10340,EXT2,magenta,ivory,tan
10341,CD82,purple,purple,turquoise
10342,TSPAN18,yellow,black,yellow
10343,TP53I11,lightcyan,lightcyan,lightcyan
10344,PRDM11,brown,brown,yellow
10345,SYT13,blue,blue,turquoise
10346,CHST1,yellow,black,yellow
10347,SLC35C1,brown,brown,green
10348,CRY2,magenta,ivory,tan
10349,MAPK8IP1,blue,blue,green
10350,PEX16,blue,blue,turquoise
10351,PHF21A,darkred,darkred,salmon
10352,CREB3L1,black,black,yellow
10353,DGKZ,lightgreen,brown,green
10354,MDK,blue,blue,green
10355,CHRM4,yellow,black,green
10356,AMBRA1,yellow,black,yellow
10357,HARBI1,tan,grey60,turquoise
10358,ATG13,ivory,ivory,tan
10359,ARHGAP1,ivory,ivory,tan
10360,ZNF408,purple,purple,green
10361,CKAP5,red,red,grey
10362,SNORD67,yellow,black,yellow
10363,LRP4,purple,purple,greenyellow
10364,C11orf49,tan,grey60,turquoise
10365,ARFGAP2,tan,grey60,turquoise
10366,PACSIN3,blue,blue,turquoise
10367,DDB2,blue,blue,turquoise
10368,ACP2,blue,blue,tan
10369,NR1H3,darkgreen,darkgreen,sienna3
10370,MADD,black,black,yellow
10371,SPI1,greenyellow,greenyellow,sienna3
10372,SLC39A13,blue,blue,turquoise
10373,PSMC3,grey60,grey60,turquoise
10374,CELF1,saddlebrown,saddlebrown,lightyellow
10375,RN7SL652P,darkslateblue,brown4,grey
10376,NDUFS3,lightyellow,lightyellow,turquoise
10377,PTPMT1,turquoise,turquoise,darkred
10378,KBTBD4,lightyellow,lightyellow,turquoise
10379,C1QTNF4,plum1,plum1,green
10380,MTCH2,floralwhite,floralwhite,plum1
10381,FNBP4,midnightblue,midnightblue,darkred
10382,NUP160,bisque4,bisque4,grey60
10383,PTPRJ,brown,brown,sienna3
10384,MIR3161,grey,grey,grey
10385,FOLH1,skyblue,skyblue,orangered4
10386,TRIM51DP,yellow,black,yellow
10387,LRRC55,yellow,black,yellow
10388,APLNR,midnightblue,midnightblue,grey
10389,TNKS1BP1,brown,brown,yellow
10390,SSRP1,brown,brown,green
10391,SLC43A3,greenyellow,greenyellow,cyan
10392,RTN4RL2,yellow,black,yellow
10393,SLC43A1,brown,brown,sienna3
10394,RN7SL605P,grey,grey,grey
10395,TIMM10,tan,grey60,turquoise
10396,UBE2L6,blue,blue,turquoise
10397,SERPING1,yellow,black,yellow
10398,YPEL4,blue,blue,turquoise
10399,CLP1,grey,grey,grey
10400,ZDHHC5,brown,brown,sienna3
10401,MED19,blue,blue,turquoise
10402,TMX2,lightyellow,lightyellow,mediumpurple3
10403,C11orf31,plum1,plum1,white
10404,CTNND1,black,black,lightyellow
10405,LPXN,blue,blue,turquoise
10406,ZFP91,green,white,brown
10407,CNTF,green,white,brown
10408,GLYATL2,greenyellow,greenyellow,grey
10409,FAM111A,grey,grey,darkred
10410,DTX4,brown,brown,green
10411,MPEG1,greenyellow,greenyellow,cyan
10412,OSBP,saddlebrown,saddlebrown,lightyellow
10413,MIR3162,grey,grey,grey
10414,PATL1,cyan,cyan,yellow
10415,STX3,midnightblue,midnightblue,darkred
10416,FABP5P7,turquoise,turquoise,brown
10417,MRPL16,lightyellow,lightyellow,mediumpurple3
10418,OOSP1,brown,brown,grey
10419,MS4A6A,greenyellow,greenyellow,cyan
10420,MS4A4A,lightcyan,lightcyan,lightcyan
10421,MS4A7,greenyellow,greenyellow,cyan
10422,CCDC86,yellow,black,yellow
10423,PTGDR2,grey,grey,grey
10424,PRPF19,black,black,yellow
10425,TMEM109,brown,brown,sienna3
10426,TMEM132A,lightgreen,brown,green
10427,SLC15A3,greenyellow,greenyellow,cyan
10428,CD6,grey,grey,grey
10429,VPS37C,brown,brown,green
10430,VWCE,magenta,ivory,tan
10431,DDB1,tan,grey60,turquoise
10432,TKFC,blue,blue,turquoise
10433,CYB561A3,blue,blue,turquoise
10434,TMEM138,brown,brown,sienna3
10435,TMEM216,brown,brown,sienna3
10436,CPSF7,yellow,black,lightyellow
10437,SDHAF2,yellow,black,yellow
10438,RN7SL23P,pink,pink,grey
10439,PPP1R32,yellow,black,green
10440,LRRC10B,yellow,black,green
10441,SYT7,yellow,black,yellow
10442,RPLP0P2,blue,blue,turquoise
10443,DAGLA,yellow,black,yellow
10444,MYRF,darkgrey,darkgrey,darkmagenta
10445,TMEM258,tan,grey60,turquoise
10446,FEN1,grey60,grey60,turquoise
10447,FADS2,tan,grey60,turquoise
10448,FADS1,turquoise,turquoise,darkred
10449,FADS3,brown,brown,sienna3
10450,MIR6746,darkolivegreen,darkolivegreen,grey
10451,RAB3IL1,yellow,black,yellow
10452,BEST1,grey,grey,tan
10453,FTH1,yellow,black,yellow
10454,INCENP,yellow,black,yellow
10455,ASRGL1,skyblue,skyblue,turquoise
10456,RCC2P6,yellow,black,yellow
10457,AHNAK,lightcyan,lightcyan,lightcyan
10458,TUT1,purple,purple,greenyellow
10459,MTA2,purple,purple,greenyellow
10460,EML3,brown,brown,turquoise
10461,ROM1,plum1,plum1,white
10462,B3GAT3,purple,purple,greenyellow
10463,GANAB,blue,blue,tan
10464,INTS5,yellow,black,green
10465,C11orf98,purple,purple,turquoise
10466,LBHD1,purple,purple,greenyellow
10467,METTL12,blue,blue,turquoise
10468,UQCC3,plum1,plum1,white
10469,UBXN1,lightsteelblue1,lightsteelblue1,brown4
10470,LRRN4CL,lightcyan,lightcyan,lightcyan
10471,BSCL2,purple,purple,greenyellow
10472,GNG3,blue,blue,turquoise
10473,HNRNPUL2,turquoise,turquoise,brown
10474,TTC9C,grey60,grey60,turquoise
10475,ZBTB3,tan,grey60,turquoise
10476,POLR2G,grey60,grey60,turquoise
10477,TAF6L,blue,blue,turquoise
10478,TMEM223,blue,blue,turquoise
10479,TMEM179B,blue,blue,turquoise
10480,NXF1,darkgreen,darkgreen,skyblue3
10481,STX5,brown,brown,sienna3
10482,RNU6-118P,lightcyan,lightcyan,grey
10483,WDR74,purple,purple,greenyellow
10484,SNHG1,orange,orange,grey
10485,SLC3A2,purple,purple,greenyellow
10486,CHRM1,magenta,ivory,lightyellow
10487,SLC22A6,lightcyan,lightcyan,lightcyan
10488,SLC22A10,turquoise,turquoise,midnightblue
10489,CCND2P1,grey,grey,grey
10490,SLC22A9,red,red,midnightblue
10491,HRASLS5,grey,grey,grey
10492,RARRES3,magenta,ivory,grey
10493,PLA2G16,lightgreen,brown,green
10494,ATL3,orange,orange,grey60
10495,RTN3,magenta,ivory,lightyellow
10496,C11orf95,brown,brown,green
10497,C11orf84,brown,brown,greenyellow
10498,MARK2,black,black,yellow
10499,RCOR2,yellow,black,yellow
10500,NAA40,blue,blue,tan
10501,RNU6-45P,grey,grey,grey
10502,COX8A,tan,grey60,turquoise
10503,OTUB1,blue,blue,turquoise
10504,MACROD1,brown,brown,greenyellow
10505,FLRT1,yellow,black,green
10506,STIP1,darkgreen,darkgreen,skyblue3
10507,FERMT3,royalblue,royalblue,yellow
10508,TRPT1,tan,grey60,turquoise
10509,NUDT22,tan,grey60,turquoise
10510,DNAJC4,blue,blue,green
10511,VEGFB,plum1,plum1,white
10512,FKBP2,lightsteelblue1,lightsteelblue1,brown4
10513,PPP1R14B,blue,blue,turquoise
10514,PLCB3,brown,brown,green
10515,BAD,plum1,plum1,white
10516,GPR137,brown,brown,green
10517,KCNK4,grey,grey,turquoise
10518,ESRRA,grey60,grey60,white
10519,TRMT112,grey60,grey60,turquoise
10520,PRDX5,tan,grey60,turquoise
10521,CCDC88B,brown,brown,yellow
10522,RPS6KA4,plum1,plum1,white
10523,NRXN2,yellow,black,yellow
10524,RASGRP2,blue,blue,turquoise
10525,PYGM,grey60,grey60,turquoise
10526,SF1,black,black,yellow
10527,MAP4K2,blue,blue,green
10528,MEN1,yellow,black,yellow
10529,EHD1,yellow,black,yellow
10530,ATG2A,yellow,black,green
10531,PPP2R5B,magenta,ivory,tan
10532,BATF2,blue,blue,turquoise
10533,ARL2,blue,blue,turquoise
10534,SNX15,blue,blue,turquoise
10535,SAC3D1,brown,brown,greenyellow
10536,CDCA5,brown,brown,green
10537,ZFPL1,blue,blue,turquoise
10538,VPS51,blue,blue,turquoise
10539,TM7SF2,blue,blue,turquoise
10540,ZNHIT2,purple,purple,white
10541,FAU,tan,grey60,turquoise
10542,SYVN1,black,black,yellow
10543,MRPL49,blue,blue,turquoise
10544,CAPN1,magenta,ivory,tan
10545,POLA2,brown,brown,green
10546,CDC42EP2,brown,brown,green
10547,DPF2,brown,brown,sienna3
10548,TIGD3,lightgreen,brown,green
10549,SLC25A45,blue,blue,turquoise
10550,FRMD8,brown,brown,green
10551,NEAT1,royalblue,royalblue,darkorange
10552,MALAT1,mediumpurple3,mediumpurple3,royalblue
10553,SCYL1,magenta,ivory,sienna3
10554,LTBP3,brown,brown,yellow
10555,SSSCA1-AS1,brown,brown,yellow
10556,SSSCA1,blue,blue,turquoise
10557,FAM89B,blue,blue,turquoise
10558,EHBP1L1,brown,brown,yellow
10559,KCNK7,brown,brown,yellow
10560,MAP3K11,brown,brown,sienna3
10561,PCNX3,yellow,black,yellow
10562,SIPA1,purple,purple,greenyellow
10563,RELA,yellow,black,skyblue3
10564,KAT5,blue,blue,turquoise
10565,RNASEH2C,purple,purple,sienna3
10566,AP5B1,brown,brown,green
10567,CFL1,blue,blue,turquoise
10568,SNX32,yellow,black,sienna3
10569,MUS81,purple,purple,green
10570,EFEMP2,blue,blue,turquoise
10571,FIBP,blue,blue,turquoise
10572,CCDC85B,plum1,plum1,white
10573,C11orf68,blue,blue,turquoise
10574,DRAP1,grey60,grey60,turquoise
10575,SART1,yellow,black,yellow
10576,EIF1AD,brown,brown,sienna3
10577,BANF1,darkgreen,darkgreen,greenyellow
10578,GAL3ST3,lightgreen,brown,green
10579,SF3B2,yellow,black,yellow
10580,PACS1,black,black,yellow
10581,KLC2,yellow,black,yellow
10582,RAB1B,blue,blue,turquoise
10583,CNIH2,lightgreen,brown,green
10584,YIF1A,tan,grey60,turquoise
10585,TMEM151A,blue,blue,turquoise
10586,CD248,lightcyan,lightcyan,lightcyan
10587,RIN1,brown,brown,green
10588,BRMS1,purple,purple,greenyellow
10589,B4GAT1,blue,blue,turquoise
10590,SLC29A2,purple,purple,sienna3
10591,NPAS4,lightcyan1,lightcyan1,yellow
10592,MRPL11,tan,grey60,turquoise
10593,PELI3,blue,blue,turquoise
10594,DPP3,purple,purple,greenyellow
10595,BBS1,grey,grey,sienna3
10596,ZDHHC24,blue,blue,tan
10597,CTSF,blue,blue,turquoise
10598,CCDC87,blue,blue,tan
10599,CCS,purple,purple,turquoise
10600,RNU4-39P,grey,grey,grey
10601,RBM14,darkgreen,darkgreen,skyblue3
10602,RBM14-RBM4,grey,grey,grey
10603,RBM4,grey,grey,grey
10604,RBM4B,darkgreen,darkgreen,skyblue3
10605,SPTBN2,lightgreen,brown,green
10606,RN7SL12P,grey,grey,grey
10607,C11orf80,yellow,black,yellow
10608,RCE1,brown,brown,green
10609,PC,lightgreen,brown,sienna3
10610,LRFN4,lightgreen,brown,green
10611,SYT12,blue,blue,turquoise
10612,KDM2A,darkgreen,darkgreen,skyblue3
10613,GRK2,blue,blue,green
10614,ANKRD13D,purple,purple,green
10615,SSH3,brown,brown,green
10616,RAD9A,blue,blue,green
10617,POLD4,grey60,grey60,turquoise
10618,RN7SKP239,black,black,darkgreen
10619,PPP1CA,tan,grey60,turquoise
10620,CARNS1,darkgrey,darkgrey,darkmagenta
10621,RPS6KB2,blue,blue,turquoise
10622,CORO1B,blue,blue,turquoise
10623,TMEM134,blue,blue,turquoise
10624,AIP,blue,blue,greenyellow
10625,PITPNM1,lightgreen,brown,green
10626,CDK2AP2,darkgreen,darkgreen,greenyellow
10627,GSTP1,tan,grey60,turquoise
10628,NDUFV1,tan,grey60,turquoise
10629,NUDT8,blue,blue,turquoise
10630,ACY3,grey60,grey60,turquoise
10631,RPL37P2,darkolivegreen,darkolivegreen,darkorange2
10632,FAM86C2P,midnightblue,midnightblue,tan
10633,ENPP7P7,grey,grey,grey
10634,RPS3AP40,grey,grey,grey
10635,UNC93B1,blue,blue,turquoise
10636,ALDH3B1,blue,blue,turquoise
10637,NDUFS8,tan,grey60,turquoise
10638,TCIRG1,brown,brown,sienna3
10639,CHKA,turquoise,turquoise,darkred
10640,KMT5B,plum2,white,brown
10641,C11orf24,magenta,ivory,tan
10642,LRP5,brown,brown,yellow
10643,PPP6R3,green,white,grey60
10644,GAL,grey,grey,grey
10645,CPT1A,grey,grey,grey
10646,MRPL21,pink,pink,mediumpurple3
10647,IGHMBP2,yellow,black,yellow
10648,MRGPRF,lightcyan,lightcyan,lightcyan
