Order,Symbol,dynamicColors_GS5_prot,mergedColors,consensus_GS5
15626,AKAIN1,royalblue,royalblue,grey
15627,LINC00526,turquoise,turquoise,brown
15628,LINC00667,turquoise,turquoise,brown
15629,ZBTB14,darkorange,darkorange,royalblue
15630,EPB41L3,pink,pink,magenta
15631,MIR3976HG,grey,grey,grey
15632,MIR3976,yellow,black,plum2
15633,TMEM200C,turquoise,turquoise,brown
15634,L3MBTL4,turquoise,turquoise,brown
15635,RNU5F-3P,grey,grey,grey
15636,MIR4317,grey,grey,grey
15637,RPL6P27,grey,grey,grey
15638,ARHGAP28,turquoise,turquoise,brown
15639,LAMA1,magenta,magenta,cyan
15640,PTPRM,brown,brown,green
15641,RAB12,tan,tan,brown
15642,GACAT2,yellow,black,green
15643,MTCL1,brown,brown,plum2
15644,NDUFV2,lightgreen,lightgreen,greenyellow
15645,NDUFV2-AS1,grey,grey,grey
15646,ANKRD12,salmon,salmon,tan
15647,TWSG1,brown4,brown4,lightcyan
15648,RALBP1,salmon,salmon,tan
15649,PPP4R1,green,brown4,blue
15650,PPP4R1-AS1,grey,grey,grey
15651,RAB31,violet,violet,lightcyan
15652,ZNF415P1,darkred,darkred,greenyellow
15653,VAPA,turquoise,turquoise,brown
15654,RNA5SP450,turquoise,turquoise,grey
15655,APCDD1,orange,orange,green
15656,NAPG,bisque4,bisque4,floralwhite
15657,PIEZO2,skyblue,skyblue,darkmagenta
15658,GNAL,royalblue,royalblue,orange
15659,CHMP1B,turquoise,turquoise,brown
15660,MPPE1,orange,orange,brown
15661,IMPA2,grey,grey,grey
15662,ANKRD62,grey,grey,grey
15663,CCDC58P3,grey,grey,grey
15664,CIDEA,yellow,black,plum2
15665,TUBB6,darkred,darkred,darkturquoise
15666,AFG3L2,turquoise,turquoise,royalblue
15667,PRELID3A,grey,grey,grey
15668,SPIRE1,grey,grey,grey
15669,PSMG2,lightcyan,lightcyan,purple
15670,CEP76,red,darkgrey,blue
15671,PTPN2,saddlebrown,saddlebrown,greenyellow
15672,EIF4A2P1,yellow,black,plum2
15673,SEH1L,darkturquoise,darkturquoise,brown
15674,CEP192,salmon,salmon,greenyellow
15675,LDLRAD4,grey,grey,grey
15676,C18orf15,grey,grey,pink
15677,MIR5190,grey,grey,grey
15678,MIR4526,brown,brown,green
15679,FAM210A,violet,violet,lightcyan
15680,RN7SL362P,grey,grey,grey
15681,RNMT,green,brown4,blue
15682,ZNF519,red,darkgrey,greenyellow
15683,ANKRD20A5P,green,brown4,blue
15684,RNU6-316P,green,brown4,greenyellow
15685,RHOT1P1,skyblue3,saddlebrown,tan
15686,CYP4F35P,midnightblue,midnightblue,pink
15687,FEM1AP2,brown,brown,magenta
15688,ANKRD30B,lightyellow,brown4,blue
15689,ROCK1,saddlebrown,saddlebrown,greenyellow
15690,GREB1L,skyblue,skyblue,magenta
15691,ESCO1,salmon,salmon,tan
15692,SNRPD1,tan,tan,brown
15693,ABHD3,mediumpurple3,darkolivegreen,darkred
15694,MIB1,turquoise,turquoise,brown
15695,RN7SL233P,grey,grey,grey
15696,MIR133A1HG,white,darkorange,royalblue
15697,RBBP8,salmon,salmon,tan
15698,RN7SL745P,green,brown4,blue
15699,CABLES1,grey,grey,grey
15700,TMEM241,pink,pink,magenta
15701,RIOK3,floralwhite,darkgrey,darkorange
15702,C18orf8,yellow,black,plum2
15703,NPC1,orange,orange,violet
15704,ANKRD29,brown,brown,grey
15705,LAMA3,royalblue,royalblue,grey
15706,TTC39C,darkorange,darkorange,royalblue
15707,CABYR,brown,brown,plum2
15708,OSBPL1A,green,brown4,blue
15709,RNA5SP452,grey,grey,grey
15710,IMPACT,turquoise,turquoise,brown
15711,ZNF521,grey,grey,grey
15712,SS18,green,brown4,blue
15713,DHFRP1,grey,grey,grey
15714,TAF4B,grey,grey,grey
15715,KCTD1,thistle1,thistle1,salmon4
15716,AQP4-AS1,grey,grey,grey
15717,AQP4,violet,violet,lightcyan
15718,CHST9,grey,grey,grey
15719,CDH2,grey,grey,grey
15720,DSC2,green,brown4,blue
15721,DSCAS,grey,grey,grey
15722,DSC1,grey,grey,grey
15723,DSG3,royalblue,royalblue,grey
15724,DSG2,grey60,grey60,grey60
15725,B4GALT6,turquoise,turquoise,brown
15726,TRAPPC8,red,darkgrey,brown
15727,RNF125,orange,orange,brown
15728,RNF138,floralwhite,darkgrey,darkorange
15729,GAREM1,grey,grey,salmon4
15730,RNA5SP453,darkorange,darkorange,grey
15731,CLUHP6,pink,pink,magenta
15732,HNRNPA1P7,plum1,plum1,lightcyan1
15733,WBP11P1,grey60,grey60,orange
15734,KLHL14,turquoise,turquoise,brown
15735,CCDC178,grey60,grey60,blue
15736,ASXL3,cyan,brown,pink
15737,NOL4,royalblue,royalblue,orange
15738,DTNA,violet,violet,lightcyan
15739,MAPRE2,midnightblue,midnightblue,pink
15740,ZNF397,salmon,salmon,greenyellow
15741,ZSCAN30,white,darkorange,blue
15742,ZNF271P,mediumpurple3,darkolivegreen,darkred
15743,ZNF24,red,darkgrey,lightcyan
15744,ZNF396,turquoise,turquoise,brown
15745,INO80C,turquoise,turquoise,brown
15746,GALNT1,turquoise,turquoise,brown
15747,MIR3975,grey,grey,grey
15748,C18orf21,green,brown4,brown
15749,RPRD1A,turquoise,turquoise,brown
15750,SLC39A6,mediumpurple3,darkolivegreen,purple
15751,ELP2,turquoise,turquoise,brown
15752,FHOD3,brown,brown,plum2
15753,TPGS2,pink,pink,magenta
15754,KIAA1328,lightyellow,brown4,blue
15755,CELF4,yellow,black,plum2
15756,MIR4318,grey,grey,grey
15757,RPL12P40,grey,grey,grey
15758,RPL7AP66,grey,grey,grey
15759,PIK3C3,green,brown4,blue
15760,LINC00907,turquoise,turquoise,brown
15761,RIT2,magenta,magenta,brown
15762,SYT4,bisque4,bisque4,floralwhite
15763,SETBP1,midnightblue,midnightblue,steelblue
15764,SLC14A1,violet,violet,lightcyan
15765,EPG5,steelblue,ivory,pink
15766,PSTPIP2,grey,grey,greenyellow
15767,RNY4P37,green,brown4,blue
15768,ATP5A1,lightcyan,lightcyan,midnightblue
15769,HAUS1,turquoise,turquoise,brown
15770,C18orf25,lightgreen,lightgreen,lightcyan
15771,RNF165,brown,brown,plum2
15772,LOXHD1,turquoise,turquoise,grey
15773,ST8SIA5,thistle1,thistle1,pink
15774,PIAS2,lightgreen,lightgreen,lightcyan
15775,KATNAL2,lightgreen,lightgreen,greenyellow
15776,HDHD2,turquoise,turquoise,brown
15777,IER3IP1,turquoise,turquoise,brown
15778,SMAD2,darkorange,darkorange,blue
15779,MTCO2P2,brown,brown,grey
15780,ZBTB7C,brown,brown,plum2
15781,RNU6-708P,grey,grey,grey
15782,CTIF,yellow,black,plum2
15783,SMAD7,yellow,black,plum2
15784,DYM,grey,grey,grey
15785,MIR4744,brown,brown,plum2
15786,C18orf32,yellow,black,plum2
15787,RPL17,darkslateblue,darkslateblue,darkorange
15788,ACAA2,green,brown4,blue
15789,SNHG22,tan,tan,purple
15790,MYO5B,pink,pink,grey
15791,CFAP53,skyblue3,saddlebrown,greenyellow
15792,MBD1,brown,brown,plum2
15793,CXXC1,purple,purple,plum2
15794,MAPK4,yellow,black,plum2
15795,MRO,red,darkgrey,blue
15796,ME2,green,brown4,blue
15797,ELAC1,turquoise,turquoise,brown
15798,SMAD4,darkgrey,darkgrey,darkorange
15799,MEX3C,lightgreen,lightgreen,lightcyan
15800,LINC01630,skyblue,skyblue,darkmagenta
15801,DCC,steelblue,ivory,steelblue
15802,MIR4528,grey,grey,brown
15803,MBD2,lightyellow,brown4,blue
15804,SNORA37,sienna3,sienna3,lightsteelblue1
15805,POLI,turquoise,turquoise,brown
15806,STARD6,white,darkorange,brown
15807,C18orf54,darkgreen,darkgreen,blue
15808,SNRPGP2,grey,grey,grey
15809,RAB27B,red,darkgrey,darkorange
15810,RPSAP57,grey,grey,grey
15811,CCDC68,turquoise,turquoise,brown
15812,TCF4,lightgreen,lightgreen,lightcyan
15813,LINC01415,turquoise,turquoise,brown
15814,TXNL1,green,brown4,blue
15815,WDR7,steelblue,ivory,steelblue
15816,ST8SIA3,midnightblue,midnightblue,pink
15817,ONECUT2,grey,grey,pink
15818,FECH,blue,blue,brown
15819,NARS,tan,tan,brown
15820,ATP8B1,grey,grey,grey
15821,NEDD4L,midnightblue,midnightblue,pink
15822,MALT1,darkgreen,darkgreen,greenyellow
15823,MRPL37P1,grey,grey,grey
15824,ZNF532,yellow,black,plum2
15825,SEC11C,tan,tan,purple
15826,GRP,grey60,grey60,grey
15827,LMAN1,darkgrey,darkgrey,darkorange
15828,CCBE1,thistle2,thistle2,grey
15829,PMAIP1,red,darkgrey,grey
15830,MC4R,purple,purple,salmon
15831,CDH20,yellow,black,plum2
15832,RNU6-116P,grey,grey,grey
15833,RNF152,darkred,darkred,lightcyan
15834,PIGN,turquoise,turquoise,brown
15835,KIAA1468,lightyellow,brown4,blue
15836,TNFRSF11A,grey,grey,grey
15837,ZCCHC2,grey,grey,darkred
15838,PHLPP1,skyblue,skyblue,plum2
15839,BCL2,yellowgreen,darkgrey,lightcyan
15840,KDSR,turquoise,turquoise,brown
15841,VPS4B,turquoise,turquoise,brown
15842,HMSD,grey,grey,grey
15843,SERPINB8,white,darkorange,royalblue
15844,CDH7,green,brown4,blue
15845,CDH19,orange,orange,brown
15846,DSEL,darkgrey,darkgrey,darkorange
15847,TMX3,turquoise,turquoise,brown
15848,CCDC102B,salmon,salmon,blue
15849,DOK6,green,brown4,brown
15850,CD226,turquoise,turquoise,brown
15851,RTTN,green,brown4,brown
15852,SOCS6,red,darkgrey,brown
15853,RN7SL795P,grey,grey,grey
15854,CBLN2,royalblue,royalblue,green
15855,NETO1,thistle2,thistle2,magenta
15856,MIR548AV,grey,grey,grey
15857,FBXO15,red,darkgrey,grey
15858,TIMM21,mediumpurple3,darkolivegreen,darkred
15859,CYB5A,blue,blue,grey
15860,FAUP1,grey,grey,grey
15861,FAM69C,orange,orange,brown
15862,CNDP2,brown,brown,plum2
15863,CNDP1,orange,orange,violet
15864,LINC00909,turquoise,turquoise,brown
15865,ZNF407,lightyellow,brown4,blue
15866,ZADH2,grey,grey,grey
15867,TSHZ1,brown,brown,plum2
15868,ZNF516,brown,brown,plum2
15869,LINC00683,brown,brown,grey
15870,ZNF236,brown,brown,plum2
15871,MBP,skyblue,skyblue,darkmagenta
15872,GALR1,turquoise,turquoise,brown
15873,SALL3,red,darkgrey,darkorange
15874,ATP9B,grey,grey,grey
15875,NFATC1,grey,grey,grey
15876,CTDP1,brown,brown,plum2
15877,PQLC1,blue,blue,green
15878,HSBP1L1,grey,grey,grey
15879,TXNL4A,turquoise,turquoise,brown
15880,RBFA,brown,brown,plum2
15881,SLC25A6P4,brown,brown,plum2
15882,ADNP2,brown,brown,plum2
15883,PARD6G-AS1,paleturquoise,darkolivegreen,darkred
15884,PARD6G,grey,grey,grey
15885,LINC01002,grey,grey,grey
15886,PLPP2,purple,purple,salmon
15887,MIER2,darkolivegreen,darkolivegreen,darkred
15888,C2CD4C,lightcyan1,lightcyan1,paleturquoise
15889,SHC2,black,black,green
15890,MADCAM1,brown,brown,plum2
15891,TPGS1,navajowhite2,lightcyan1,plum2
15892,CDC34,navajowhite2,lightcyan1,paleturquoise
15893,BSG,pink,pink,magenta
15894,HCN2,brown,brown,plum2
15895,POLRMT,black,black,plum2
15896,FGF22,lightcyan1,lightcyan1,paleturquoise
15897,RNF126,blue,blue,green
15898,FSTL3,yellow,black,plum2
15899,PALM,black,black,plum2
15900,PTBP1,yellow,black,plum2
15901,PLPPR3,black,black,plum2
15902,AZU1,grey,grey,grey
15903,PRTN3,blue,blue,green
15904,CFD,purple,purple,plum2
15905,MED16,brown,brown,plum2
15906,RNU6-9,sienna3,sienna3,grey
15907,R3HDM4,blue,blue,green
15908,ARID3A,yellow,black,plum2
15909,WDR18,black,black,plum2
15910,TMEM259,black,black,green
15911,RNU6-2,grey,grey,grey
15912,CNN2,grey60,grey60,grey60
15913,ABCA7,brown,brown,plum2
15914,ARHGAP45,magenta,magenta,cyan
15915,POLR2E,blue,blue,green
15916,GPX4,lightcyan1,lightcyan1,green
15917,SBNO2,darkred,darkred,plum2
15918,STK11,black,black,plum2
15919,CBARP,navajowhite2,lightcyan1,plum2
15920,ATP5D,lightcyan1,lightcyan1,green
15921,MIDN,thistle2,thistle2,pink
15922,CIRBP,turquoise,turquoise,royalblue
15923,C19orf24,purple,purple,salmon
15924,MUM1,black,black,green
15925,NDUFS7,lightcyan1,lightcyan1,green
15926,GAMT,purple,purple,green
15927,DAZAP1,plum2,plum2,plum2
15928,RPS15,blue,blue,salmon
15929,APC2,brown,brown,plum2
15930,C19orf25,purple,purple,green
15931,PCSK4,black,black,green
15932,REEP6,pink,pink,green
15933,ADAMTSL5,grey,grey,grey
15934,PLK5,yellow,black,plum2
15935,MEX3D,black,black,green
15936,MBD3,black,black,plum2
15937,UQCR11,lightcyan,lightcyan,midnightblue
15938,TCF3,yellow,black,plum2
15939,REXO1,black,black,plum2
15940,KLF16,lightcyan1,lightcyan1,paleturquoise
15941,ABHD17A,black,black,green
15942,SCAMP4,yellow,black,magenta
15943,CSNK1G2,black,black,green
15944,BTBD2,black,black,plum2
15945,MKNK2,paleturquoise,darkolivegreen,darkred
15946,MOB3A,yellow,black,plum2
15947,IZUMO4,greenyellow,blue,green
15948,AP3D1,cyan,brown,pink
15949,DOT1L,plum2,plum2,plum2
15950,PLEKHJ1,greenyellow,blue,midnightblue
15951,SF3A2,yellow,black,plum2
15952,AMH,yellow,black,plum2
15953,OAZ1,greenyellow,blue,midnightblue
15954,LINGO3,yellow,black,plum2
15955,LSM7,lightcyan1,lightcyan1,paleturquoise
15956,SPPL2B,blue,blue,ivory
15957,TIMM13,blue,blue,green
15958,LMNB2,black,black,plum2
15959,GADD45B,darkred,darkred,darkturquoise
15960,GNG7,black,black,green
15961,DIRAS1,pink,pink,plum2
15962,SLC39A3,blue,blue,green
15963,SGTA,brown,brown,plum2
15964,THOP1,black,black,green
15965,ZNF554,turquoise,turquoise,brown
15966,ZNF555,darkorange,darkorange,royalblue
15967,ZNF57,lightyellow,brown4,grey
15968,ZNF77,darkmagenta,darkmagenta,grey
15969,TLE2,black,black,plum2
15970,AES,black,black,green
15971,GNA11,black,black,plum2
15972,GNA15,yellow,black,plum2
15973,NCLN,black,black,plum2
15974,CELF5,brown,brown,plum2
15975,NFIC,cyan,brown,pink
15976,SMIM24,brown,brown,plum2
15977,DOHH,palevioletred3,palevioletred3,darkorange2
15978,FZR1,brown,brown,plum2
15979,MFSD12,black,black,plum2
15980,C19orf71,yellow,black,plum2
15981,HMG20B,yellow,black,plum2
15982,CACTIN,navajowhite2,lightcyan1,plum2
15983,PIP5K1C,brown,brown,plum2
15984,APBA3,darkolivegreen,darkolivegreen,darkred
15985,MRPL54,greenyellow,blue,midnightblue
15986,MATK,lightcyan1,lightcyan1,paleturquoise
15987,ZFR2,brown,brown,green
15988,ATCAY,brown,brown,plum2
15989,DAPK3,navajowhite2,lightcyan1,plum2
15990,EEF2,black,black,plum2
15991,SNORD37,royalblue,royalblue,grey
15992,PIAS4,black,black,plum2
15993,ZBTB7A,brown,brown,plum2
15994,MAP2K2,black,black,green
15995,CREB3L3,blue,blue,plum2
15996,SIRT6,blue,blue,plum2
15997,ANKRD24,yellow,black,plum2
15998,EBI3,yellow,black,grey
15999,CCDC94,blue,blue,green
16000,SHD,blue,blue,green
16001,TMIGD2,magenta,magenta,green
16002,FSD1,black,black,plum2
16003,STAP2,yellow,black,plum2
16004,MPND,purple,purple,green
16005,SH3GL1,black,black,green
16006,CHAF1A,blue,blue,green
16007,UBXN6,black,black,green
16008,PLIN4,purple,purple,green
16009,PLIN5,blue,blue,salmon
16010,SEMA6B,black,black,plum2
16011,TNFAIP8L1,purple,purple,plum2
16012,MYDGF,greenyellow,blue,midnightblue
16013,DPP9,brown,brown,plum2
16014,MIR7-3HG,grey,grey,grey
16015,FEM1A,black,black,plum2
16016,TICAM1,brown,brown,plum2
16017,PLIN3,grey,grey,grey
16018,ARRDC5,yellow,black,plum2
16019,UHRF1,grey,grey,blue
16020,KDM4B,brown,brown,plum2
16021,PTPRS,lightcyan1,lightcyan1,paleturquoise
16022,TINCR,brown,brown,plum2
16023,SNRPEP4,turquoise,turquoise,brown
16024,SAFB2,darkgreen,darkgreen,greenyellow
16025,SAFB,darkgreen,darkgreen,pink
16026,RPL36,blue,blue,midnightblue
16027,C19orf70,greenyellow,blue,midnightblue
16028,HSD11B1L,blue,blue,green
16029,LONP1,black,black,plum2
16030,PRR22,blue,blue,grey
16031,DUS3L,blue,blue,green
16032,NDUFA11,greenyellow,blue,midnightblue
16033,VMAC,blue,blue,green
16034,CAPS,greenyellow,blue,green
16035,RANBP3,brown,brown,plum2
16036,RFX2,yellow,black,plum2
16037,MLLT1,black,black,plum2
16038,CLPP,blue,blue,plum2
16039,ALKBH7,lightcyan1,lightcyan1,paleturquoise
16040,PSPN,yellow,black,plum2
16041,GTF2F1,black,black,plum2
16042,KHSRP,cyan,brown,pink
16043,SLC25A41,yellow,black,plum2
16044,SLC25A23,yellow,black,magenta
16045,DENND1C,magenta,magenta,plum2
16046,TUBB4A,cyan,brown,pink
16047,TNFSF9,grey,grey,grey
16048,C3,magenta,magenta,cyan
16049,GPR108,blue,blue,green
16050,TRIP10,grey,grey,grey
16051,VAV1,magenta,magenta,cyan
16052,ZNF557,turquoise,turquoise,brown
16053,INSR,cyan,brown,pink
16054,ARHGEF18,yellow,black,plum2
16055,PEX11G,blue,blue,brown
16056,ZNF358,black,black,plum2
16057,MCOLN1,pink,pink,green
16058,PNPLA6,brown,brown,plum2
16059,CAMSAP3,brown,brown,plum2
16060,XAB2,yellow,black,plum2
16061,PET100,lightcyan,lightcyan,midnightblue
16062,STXBP2,yellow,black,plum2
16063,TRAPPC5,paleturquoise,darkolivegreen,darkred
16064,CLEC4G,yellow,black,plum2
16065,CLEC4GP1,yellow,black,plum2
16066,EVI5L,black,black,plum2
16067,PRR36,cyan,brown,pink
16068,MAP2K7,black,black,plum2
16069,TGFBR3L,blue,blue,green
16070,SNAPC2,purple,purple,salmon
16071,CTXN1,black,black,plum2
16072,TIMM44,purple,purple,plum2
16073,ELAVL1,midnightblue,midnightblue,pink
16074,FBN3,brown,brown,pink
16075,CERS4,lightsteelblue1,black,plum2
16076,CD320,blue,blue,green
16077,NDUFA7,tan,tan,purple
16078,RPS28,purple,purple,salmon
16079,KANK3,magenta,magenta,grey
16080,ANGPTL4,darkred,darkred,darkturquoise
16081,RAB11B-AS1,turquoise,turquoise,brown
16082,MIR4999,turquoise,turquoise,brown
16083,RAB11B,cyan,brown,pink
16084,MARCH2,blue,blue,green
16085,HNRNPM,mediumpurple3,darkolivegreen,darkred
16086,PRAM1,yellow,black,plum2
16087,ZNF414,brown,brown,plum2
16088,MYO1F,magenta,magenta,cyan
16089,ADAMTS10,black,black,green
16090,ZNF558,grey,grey,lightcyan
16091,ZNF317,yellow,black,plum2
16092,ZNF699,turquoise,turquoise,brown
16093,ZNF559,turquoise,turquoise,brown
16094,ZNF559-ZNF177,turquoise,turquoise,grey
16095,ZNF266,grey,grey,grey
16096,ZNF426,darkgrey,darkgrey,brown
16097,ZNF121,yellowgreen,darkgrey,lightcyan
16098,ZNF561,red,darkgrey,darkorange
16099,ZNF561-AS1,grey,grey,plum2
16100,ZNF562,green,brown4,blue
16101,ZNF846,grey,grey,grey
16102,FBXL12,blue,blue,green
16103,UBL5,greenyellow,blue,midnightblue
16104,PIN1,lightcyan1,lightcyan1,paleturquoise
16105,OLFM2,blue,blue,plum2
16106,COL5A3,purple,purple,plum2
16107,C19orf66,blue,blue,green
16108,ANGPTL6,brown,brown,plum2
16109,PPAN,black,black,green
16110,SNORD105B,grey,grey,grey
16111,P2RY11,yellow,black,plum2
16112,EIF3G,purple,purple,salmon
16113,DNMT1,brown,brown,plum2
16114,S1PR2,pink,pink,green
16115,MRPL4,black,black,plum2
16116,ICAM1,darkred,darkred,darkturquoise
16117,ICAM5,black,black,green
16118,ZGLP1,paleturquoise,darkolivegreen,darkred
16119,FDX2,yellow,black,plum2
16120,RAVER1,yellow,black,plum2
16121,ICAM3,grey,grey,grey
16122,TYK2,lightsteelblue1,black,plum2
16123,CDC37,navajowhite2,lightcyan1,green
16124,PDE4A,cyan,brown,pink
16125,KEAP1,purple,purple,green
16126,S1PR5,orange,orange,violet
16127,ATG4D,blue,blue,green
16128,KRI1,yellow,black,plum2
16129,CDKN2D,greenyellow,blue,midnightblue
16130,SLC44A2,blue,blue,green
16131,ILF3-AS1,blue,blue,green
16132,ILF3,brown,brown,plum2
16133,QTRT1,black,black,green
16134,DNM2,plum2,plum2,darkslateblue
16135,MIR4748,brown,brown,plum2
16136,TMED1,greenyellow,blue,midnightblue
16137,C19orf38,magenta,magenta,cyan
16138,CARM1,brown,brown,plum2
16139,YIPF2,purple,purple,green
16140,C19orf52,sienna3,sienna3,purple
16141,SMARCA4,cyan,brown,pink
16142,RN7SL192P,grey,grey,grey
16143,LDLR,brown,brown,grey
16144,SPC24,blue,blue,green
16145,KANK2,grey60,grey60,grey60
16146,DOCK6,brown,brown,plum2
16147,RAB3D,yellow,black,plum2
16148,TMEM205,blue,blue,green
16149,CCDC159,plum2,plum2,plum2
16150,PLPPR2,yellow,black,plum2
16151,SWSAP1,blue,blue,grey
16152,EPOR,yellow,black,plum2
16153,RGL3,skyblue,skyblue,plum2
16154,CCDC151,paleturquoise,darkolivegreen,darkred
16155,PRKCSH,brown,brown,plum2
16156,ELAVL3,cyan,brown,plum2
16157,ZNF653,yellow,black,plum2
16158,ECSIT,black,black,salmon
16159,RN7SL833P,tan,tan,grey
16160,CNN1,grey60,grey60,grey60
16161,ELOF1,blue,blue,green
16162,ZNF627,turquoise,turquoise,brown
16163,ZNF887P,green,brown4,blue
16164,HNRNPA1P10,red,darkgrey,grey
16165,ZNF823,skyblue,skyblue,grey
16166,ZNF441,darkorange,darkorange,royalblue
16167,ZNF491,turquoise,turquoise,brown
16168,ZNF440,turquoise,turquoise,brown
16169,ZNF439,grey,grey,greenyellow
16170,ZNF69,grey,grey,grey
16171,ZNF700,salmon,salmon,blue
16172,ZNF763,turquoise,turquoise,brown
16173,ZNF433,turquoise,turquoise,brown
16174,RNA5SP465,grey,grey,grey
16175,ZNF844,grey,grey,grey
16176,ZNF788,grey,grey,darkred
16177,RSL24D1P8,darkred,darkred,darkturquoise
16178,ZNF625,grey,grey,blue
16179,ZNF136,darkorange,darkorange,royalblue
16180,ZNF44,saddlebrown,saddlebrown,greenyellow
16181,ZNF563,magenta,magenta,grey
16182,ZNF442,magenta,magenta,grey
16183,ZNF799,green,brown4,blue
16184,ZNF443,turquoise,turquoise,brown
16185,ZNF709,grey,grey,brown
16186,ZNF564,grey,grey,grey
16187,PGK1P2,turquoise,turquoise,brown
16188,ZNF490,brown,brown,plum2
16189,ZNF791,green,brown4,blue
16190,MAN2B1,blue,blue,plum2
16191,WDR83,greenyellow,blue,salmon
16192,WDR83OS,greenyellow,blue,green
16193,DHPS,blue,blue,green
16194,FBXW9,blue,blue,green
16195,TNPO2,blue,blue,green
16196,C19orf43,black,black,green
16197,ASNA1,blue,blue,green
16198,HOOK2,brown,brown,darkred
16199,JUNB,darkred,darkred,darkturquoise
16200,PRDX2,blue,blue,green
16201,RNASEH2A,greenyellow,blue,green
16202,RTBDN,yellow,black,plum2
16203,MAST1,brown,brown,pink
16204,DNASE2,orange,orange,midnightblue
16205,GCDH,greenyellow,blue,green
16206,RPS6P25,cyan,brown,pink
16207,FARSA,pink,pink,magenta
16208,CALR,paleturquoise,darkolivegreen,darkred
16209,RAD23A,pink,pink,magenta
16210,GADD45GIP1,lightcyan1,lightcyan1,paleturquoise
16211,NFIX,cyan,brown,pink
16212,LYL1,magenta,magenta,cyan
16213,TRMT1,black,black,plum2
16214,NACC1,black,black,plum2
16215,STX10,purple,purple,salmon
16216,IER2,magenta,magenta,grey
16217,CACNA1A,cyan,brown,pink
16218,CCDC130,yellow,black,plum2
16219,MRI1,blue,blue,green
16220,C19orf53,blue,blue,green
16221,ZSWIM4,yellow,black,plum2
16222,MIR24-2,darkred,darkred,darkturquoise
16223,NANOS3,blue,blue,salmon
16224,MIR181C,grey,grey,grey
16225,MIR181D,grey,grey,grey
16226,C19orf57,yellow,black,plum2
16227,CC2D1A,plum2,plum2,plum2
16228,DCAF15,pink,pink,green
